Date,Buy and Hold,A2C,A2C + GP,Buy and Hold Drawdown,A2C Drawdown,A2C + GP Drawdown
2015-02-12,38.586651,1053.9885549999995,1075.9263950000004,0.0,0.0,0.0
2015-02-13,38.832497,1055.3586699999996,1077.0417660000007,0.0,0.0,0.0
2015-02-17,38.850693,1057.751785,1079.044976000001,0.0,0.0,0.0
2015-02-18,38.887115,1066.2259299999998,1086.556766000001,0.0,0.0,0.0
2015-02-19,39.023693,1078.1852049999995,1096.913593000001,0.0,0.0,0.0
2015-02-20,39.223999,1079.8849449999996,1098.394701000001,0.0,0.0,0.0
2015-02-23,39.251328,1086.1511229999994,1103.7140470000008,0.0,0.0,0.0
2015-02-24,39.369682,1073.326513,1092.856045000001,0.0,-0.011807390084519032,-0.009837694853583656
2015-02-25,39.123856,1085.4436269999997,1103.0065510000009,-0.006244043322473192,-0.0006513789702169426,-0.0006410138585469793
2015-02-26,39.369682,1079.3081229999996,1097.543631000001,0.0,-0.006300228260225138,-0.005590592977204323
2015-02-27,39.233109,1092.6685989999999,1109.926271000001,-0.003468989157697555,0.0,0.0
2015-03-02,39.542675,1082.3288349999996,1099.364591000001,0.0,-0.009462854528320075,-0.009515659081106631
2015-03-03,39.278633,1076.4725259999996,1093.1735110000009,-0.006677393474265547,-0.014822493311167584,-0.015093579130176393
